Maker,2W,3W,4W
N0VA AUTOMOTIVE TECHNOLOGIES PVT. LTD,0,319,0
"NAIK TROLLEY AND IMPL,SNG",0,0,43
"NAIK TROLLEY&IMPLS,BHEDABAHAL",0,0,3
NAMAH INDUSTRIES PVT LTD,0,39,0
NARAINDASS AND SONS,0,8,0
NARINDERA AGRO WORKS,0,0,1
NATIONAL STEEL AND W PRODUCTS SAMBALPUR BAREIPALI,0,0,1
NAZAR SINGH & SONS,0,0,3
NEEDLE EYE PLASTIC INDUSTRIES PVT LTD,0,46,0
NEELAM CYCLE,0,2,0
NEUON MOTORS LLP,0,6,0
NEW ARCANA INDIA,0,102,0
NEW CHAWLA INDUSTRIES,0,21,0
NEW DEVE AGRO WORKS,0,0,4
NEW GAHIR AGRO INDUSTRIES,0,0,7
NEW GOBIND AGRO INDUSTRIES,0,0,2
NEW GURDIAL AGRO INDUSTRIES PVT LTD,0,0,21
NEW MALLIKARJUNA ENG WORKS,0,0,41
NEW MARTHWADA QUALITY TRAILOR,0,0,1
NEW SUPER QUALITY TRAILOR,0,0,1
NHD MOTORS,0,37,0
NINGBO LONGJIA (IMPORTER: ADISHWAR AUTO),13,0,0
NINGBO SANJIANG (IMPORTER: VABRO EVTECH),5,0,0
NIPUN SANYANTRA PVT LTD,0,18,0
NIRMAL UTILITY SERVICES PVT LTD,0,3,0
NISSAN MOTOR INDIA PVT LTD,0,0,1878
N K INDUSTRIES,0,0,3
NRJ ELECTRIC MOTOR VEHICLES PVT LTD,0,355,0
N.S. AGRO WORKS,0,0,1
NUMEROS MOTORS PVT LTD,53,0,0
OBEN ELECTRIC VEHICLES PVT LTD,75,0,0
ODYSSE ELECTRIC VEHICLES PVT LTD,83,0,0
OGATA MOTORS INDIA PVT LTD,0,2,0
OKAYA EV PVT LTD,468,0,0
OKINAWA AUTOTECH PVT LTD,374,0,0
OK PLAY INDIA LTD,0,20,0
OLA ELECTRIC TECHNOLOGIES PVT LTD,41802,0,0
OLECTRA GREENTECH LTD,0,0,66
OM BALAJEE AUTOMOBILE ( INDIA) PVT. LTD,0,215,0
OMEGA CONSTRUCTION EQUIPMENT PVT LTD,0,0,1
OMEGA SALES & AGRO INDUSTRIES,0,16,0
OMEGA SEIKI PVT LTD,0,537,29
OM INDUSTRIES,0,200,0
OM RAJ AUTOTECH LLP,0,51,0
OM SHREE SAI ENGINEERING,0,0,2
OM VINAYAKA INDUSTRIES BARGARH GANAPATI COMPLEX,0,0,2
ORDINANCE FACTORY,0,0,9
OTHERS,30,0,829
OZOTEC AUTOMOBILE PRIVATE LIMITED,5,0,0
PACE AGRO PRIVATE LIMITED,0,4,0
PANTHER ELECTRIC VEHICLES,0,3,0
PARAS INDUSTRIES,0,211,0
PARI E-VEHICLES,0,46,0
PARI METRO E RICKSHAW,0,84,0
PAUL INDUSTRIES,0,0,1
PCA AUTOMOBILES INDIA PVT LTD,0,0,472
PIAGGIO VEHICLES PVT LTD,3079,8443,13
PICK ELECTRIC AUTO PVT LTD,0,6,0
PINNACLE MOBILITY SOLUTIONS PVT LTD,0,0,5
PLAUDIT TECHNO INDIA PVT LTD,0,80,0
PMI ELECTRO MOBILITY SOLUTIONS PRIVATE LIMITED,0,0,2
POLARIS INDIA PVT LTD,2,0,12
POOSHPAK AUTOMOBILES PVT LTD,0,61,0
PORFITEL TECHNOLOGY (IMPORTER: AERORIDE),16,0,0
PORSCHE AG GERMANY,0,0,64
PORWAL ELECTRIC,1,0,0
POWERLAND AGRO TRACTOR VEHICLES PVT LTD,0,0,1
PRAAKARM AUTO & CONSTRUCTION EQUIPMENTS,0,6,0
PRABHA AUTOMOTIVE ENGINEERS PVT LTD,0,1,0
PRAGATI ENGINEERING,0,0,4
PRAG MOTORS,0,16,0
PRAGYA AUTOMOBILE PVT LTD,0,8,0
PRAJJWAL MAHAJAN TRADERS,0,13,0
PRAKASH AUTOMOBILE JAJPUR PANIKOILI,0,0,2
PRAKASH ENTERPRISES,0,10,0
PRAKASH TRAILER,0,0,1
PREET AGRO INDUSTRIES PVT LTD,0,0,34
PREET CONSRUCTION EQUIPMENTS PVT LTD,0,0,6
PREET TRACTORS PVT LTD,0,0,145
PRIDE E-MOTORS,0,10,0
PRIYAM INDUSTRIES AND ENGINEERING PVT LTD,0,7,0
PUBANG ETRON ELECTRIC MOTOR PVT LTD,0,4,0
PUNJAB AGRO IMPLEMENTS INDUSTRIES,0,0,2
PUNJAB BODY BUILDERS,0,2,0
PUNJAB HI-TECH INDUSTRIES,0,0,2
PUNJAB TRACTORS LIMITED,0,0,1
PUR ENERGY PVT LTD,390,0,0
PURVA UDYOG PVT LTD,0,3,0
PUSHKAR INDUSTRIES,0,0,3
PYTHOX MOTORS PVT LTD,0,90,0
QIANJIANG-KEEWAY (IMPORTER: ADISHWAR AUTO),72,0,0
QICHENG VEHICLE (IMPORTER: AUTOICARE INNOVATION),1,0,0
QOOKEE TECHNOLOGIES (IMPORTER:VIKEBIKE INDIA),2,0,0
QUALITY ENGINEERING WORK,0,0,1
QUANTUM ENERGY LTD.,645,0,0
R3 ENTERPRISES,0,57,0
RACCOON MOTORS PVT LTD,0,5,0
RACHANACREATIONS AUTO PVT LTD,0,6,0
RAFTAAR ELECTRIC GREEN VEHICLES PVT LTD,0,1,0
RAJ AUTOMOTIVE,0,11,0
RAM AGRO INDUSTRIES,0,0,3
RAMA INDUSTRIES,0,1,0
RAM CHAND & SONS,0,0,1
RAMGARHIA ENGG WORKS,0,0,1
RAMON INDUSTRIES,0,6,0
RANA ENGINEER WORKS,0,70,0
RASANDIK ENGINEERING INDUSTRIES INDIA LTD,0,18,0
RASIWASIA RASAYAN PVT LTD,0,1,0
RAVI METAL WORKS,0,139,0
RAYON ENGINEERS,0,277,0
RCJ AUTO FORGE PVT LTD,0,78,0
REDDY AUTOMOTIVE PVT LTD,0,2,0
REEP INDUSTRIES PVT LTD,0,211,0
REFLEX CONTROL SYSTEM PVT .LTD,0,5,0
REGENERATION E BIKES,1,0,0
RENAULT INDIA PVT LTD,0,0,3124
REPUBLIC MOTORS,0,13,0
REVOLT INTELLICORP PVT LTD,871,0,0
RGM BUSINESS PLUS PVT LTD,12,0,0
RIBAND ELECTRIC PVT LTD,0,30,0
RICHFORD ALLIANZ PVT LTD,0,57,0
RIVER MOBILITY PVT LTD,222,0,0
ROARLEO MOTOR PVT LTD,0,31,0
ROLLS-ROYCE MOTOR CARS(IMPORTER:SELECT CARS P LTD),0,0,5
ROLLS ROYCE MOTOR (IMPORTER: KUN MOTOR),0,0,2
ROWWET MOBILITY PVT LTD,12,0,0
ROYAL AUTOMOBILES,1,3,0
ROYAL-ENFIELD (UNIT OF EICHER LTD),58685,0,1
ROYCE EV PVT LTD,0,69,0
RP MOTORS,0,10,0
RUPAL AGRO INDUSTRIES,0,0,3
RUTBA PRODUCT PVT LTD,0,65,0
SAERA ELECTRIC AUTO PVT LTD,0,2573,0
SAGAR AGRO STEEL INDUSTRIES,0,0,10
SAGAR FABRICATIONS,0,3,0
SAHARA TRALIORS,0,0,9
SAHNIANAND E VEHICLES PVT LTD,0,907,0
SAHU INDUSTRIES,0,0,1
SAIFIAN SOLAR PVT LTD,0,8,0
SAINIK CYCLE MART,0,6,0
SAJEDA ENGINEERING BHAWANIPATNA,0,0,1
SAKSHAM TECH AUTOMOBILES,0,11,0
SAKSHAM TRADING COMPANY,0,17,0
"SAMAL FABRICATOR,BARCHANA",0,0,1
SAME DEUTZ - FAHR INDIA (P) LTD.,0,0,41
SAMEER ENGINEERING,0,2,0
SAMRAT ELECTRIC VEHICLE,0,52,0
S AND J INDUSTRIES,0,12,0
SANY HEAVY INDUSTRY INDIA PVT LTD,0,0,52
SARALA ENTERPRISES CUTTACK,0,0,1
SARANGI MOTORS TRAILER SNG,0,0,1
"SARASWATI AGRO INDUSTRIES,CTC",0,0,5
SATHI MOTORS ELECTRIC VEHICLE PVT LTD,0,400,0
SATRAC ENGINEERING PVT LTD,0,0,13
SAYA AGRO INDUSTRIES,0,0,1
S.B. RESHELLERS PVT LTD,0,0,2
S B TRADERS,0,18,0
SCA HAEVY EQUIPMENT PVT. LTD,0,0,2
SEALION AUTOMOBILE PVT LTD,0,1,0
SEC-RJMT ENGINEERING PVT LTD,0,0,7
SEEKA E MOTORS PVT LTD,2,0,0
SEN AND PANDIT VOLTAGE CONTROL PVT LTD,0,8,0
SETH INDUSTRIAL CORPORATION,0,104,0
SF2 E VEHICLE PVT LTD,0,7,0
SGLLINE MOTORS PVT LTD,0,3,0
SHAH AGRO ENGG WORKS,0,0,1
SHAILENDRA AUTOS PVT LTD,0,14,0
SHAKTI AUTO GREEN,0,55,0
SHAKTI ENGINEERING WORK,0,0,1
SHAKTIMAN AGRO INDUSTRIES,0,0,7
SHAKTTI CONSTRUCTIONS EQUIPMENT PVT LTD,0,0,23
SHALYA AUTO SALES PVT LTD,0,29,0
SHAMMI ELECTRONICS,0,1,0
SHEHALPREET ENGG WORKS,0,0,5
SHIGAN EVOLTZ LTD,0,18,0
SHINE METAL UDYOG PVT LTD (UNIT- II),0,26,0
SHINME ELECTRICAL VEHICLE PVT LTD,0,18,0
SHIVA ENTERPRISES,0,10,0
SHIV AGRO INDUSTRIES,0,0,11
SHIVAJI AGRO INDUSTRIES,0,0,6
SHIVAM MOTORS PVT LTD,0,0,1
SHIVASHAKTHI ENG WORKS,0,0,5
SHIV ENTERPRISES,0,39,0
SHIVGANGA ECOGREEN LLP,0,20,0
SHIV OM INDIA,0,12,0
SHIV SHAKTI ENTERPRISE,0,0,1
SHOBHA ENG WORKS,0,0,3
SHREE MARUTI NANDAN BUSINESSS (P) LTD,0,11,0
SHREE SAI AGRO ENGINEERING WORKS,0,0,1
SHREE SWASTIK ENGINEERING CUTTACK MADHUPATNA,0,0,1
SHRI BARSANA E-VEHICLES PVT LTD,0,517,0
SHRI KRISHNA INDUSTRIES,0,0,1
SHRI LAXMI ENGINEERING WORKS,0,0,7
SHRI NAMO ELECTRIC AUTOMOTIVE,0,67,0
SHRINIWAS AGRO INDUSTRIES,0,0,2
SHRIRAJ ELECTRIC VEHICLES,0,156,0
SHRI RAM AGRO INDUSTRIES,0,0,1
SHRI SAI ENGG WORKS,0,0,2
SHRI SHANKAR ENG WORKS,0,0,5
SHRI SHIVAJI ENG WORKS,0,0,2
SHRI SHRINIVASA ENG WORKS,0,0,11
SHRI SWASTIK ENGG,0,0,3
SHRI TIRUMALA ENGINEERING WORKS,0,0,7
SHRI VADESHWAR TRAILORS,0,0,5
SHRI VENKATARAMANA TRAILER WORK,0,0,1
SHRI VENKATESHWARA ENGINEERING WORKS,0,0,2
SHRI VENKATESHWAR AGRO INDUSTRIES,0,0,2
SHRI VISHWAKARMA AUTOMOBILE,0,0,4
"SIDDHAKALA ENGINEERING AND WELDING WORKS
",0,0,1
SIDHI DURGA ENGINEERING,0,0,5
SIMPLEENERGY PVT LTD,40,0,0
SINGHAL ENTERPRISES,0,7,0
SINGH AUTOMOBILES,0,55,0
SIRF INDIA VEHICLES PVT LTD,0,6,0
SIWACH STEEL PVT LTD,0,3,0
SIX SENSES AUTOMOTIVE PVT LTD,0,9,0
SKODA AUTO AS,0,0,5
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,0,0,6475
SKS TRADE INDIA PVT LTD,0,954,0
SKYRIDE AUTOMOTIVE,0,3,0
SKYY RIDER ELECTRIC PRIVATE LIMITED,0,28,0
SMART ELECTRO MOTORS,0,20,0
SML ISUZU LTD,0,0,1312
SN SOLAR ENERGY,0,45,0
SOKUDO ELECTRIC INDIA PVT LTD,45,0,0
SOLANKE ENGINEERING WORKS,0,0,2
SONALIKA INTERNATIONAL TRACTORS LIMITED,0,0,1
SONI E VEHICLE PVT LTD,0,3,0
SPEED AUTO TECH,0,3,0
SPEEGO VEHICLES CO PVT LTD,0,293,0
"S P TRADING, KHURDA",0,0,2
SRD RENEWABLES,0,123,0
SRI SAI AGRICULTURAL EQUIPMENT,0,0,12
SRI SRI MARUTHI ENGINEERING WORKS AP235744011,0,0,1
S S AGRO INDUSTRIES,0,0,1
SSB INDISTRIES,0,179,0
SSEV ENTERPRISES PRIVATE LIMITED,0,101,0
S S GLOBAL,0,1,0
STANDARD CORPORATION INDIA LTD,0,0,19
STAR BULL E MOTORS,0,141,0
STAR ENGINEERING WORKS,0,0,2
STAR IGLOBAL AUTOMOTIVE PVT LTD,0,40,0
STAR INDUSTRIES,0,2,0
STAR WELDING WORKS,0,0,1
STRENGTH AUTOELECTRIC PVT LTD,0,5,0
SUBHADRA ENGINEERING CUTTACK NUAPADA,0,0,2
SUBHADRA ENGINEERING NUAPADA,0,0,1
SUBRAMANYESWARA INDUSTRIES,0,0,1
SUDHA ENGINEERING WORKS,0,0,2
SUDHRAJ ELECTRIC MOBILITY PVT. LTD.,0,40,0
SUMFONL AUTO TRADERS PVT LTD,0,23,0
SUNANDA GREENTECH PVT LTD,0,23,0
SUNARIYA MOTORS PVT LTD,0,9,0
SUN AUTO,0,1,0
SUN INDUSTRIES,0,49,0
SUNSET TRADE PVT LTD,0,17,0
SUNSHINE TECHNOLOGIES,0,3,0
SUNULTRA POWER SOLUTIONS PVT LTD,0,9,0
SUPERECO AUTOMOTIVE CO,0,8,0
SUPER METRO INDUSTRIES,0,123,0
SUPER POWER MOTORS,0,15,0
SUPERTECH EV LIMITED,0,218,0
SUPER TECHNO AUTOMOTIVE LLP,0,4,0
SUPREME SALES AGENCY,0,17,0
SUPREME SMART POWER PVT LTD,0,38,0
SURINDERA AGRO INSDUSTRIES,0,0,7
SUZUKI MOTORCYCLE INDIA PVT LTD,80317,0,0
SVS ENTERPRISES,0,3,0
SWARAJ AUTOMOTIVES LTD,0,0,4
SWITCH MOBILITY AUTOMOTIVE LTD,0,0,39
SYAN AGRO INDUSTRY,0,0,5
SYNDICATE AUTO COMPONENTS,0,20,0
TAFE LIMITED,0,0,7872
TAO POWER PRIVATE LIMITED,0,2,0
TARA MAA MACHINERY,0,19,0
TARLE CONSTRUCTION EQUIPMENTS PVT LTD,0,0,2
TATA ADVANCED SYSTEMS LTD,0,0,40
TATA HITACHI CONSTRUCTION MACHINERY COMP. PVT LTD,0,0,83
TATA INTERNATIONAL VEHICLE APPLICATIONS PVT LTD,0,0,6
TATA MOTORS LTD,0,0,29207
TATA MOTORS PASSENGER VEHICLES LTD,0,0,38012
TATA PASSENGER ELECTRIC MOBILITY LTD,0,0,5065
TAURUS ELECTRIC VEHICLES,0,5,0
TENAX INTERNATIONAL (IMPORTER: VERT EQUIPMENT),0,0,5
TEREX INDIA PRIVATE LIMITED,0,0,13
TERRA MOTORS INDIA PVT LTD,0,840,0
THUKRAL ELECTRIC BIKES PVT LTD,1,786,1
TI CLEAN MOBILITY PVT LTD,0,580,0
TII INDIA PVT LTD,0,0,5
TIRTH AGRO TECHNOLOGY PVT LTD,0,0,31
TOGOR ENGINEERING WORKS,0,0,4
TOP TEAM MACHINES PVT LTD,0,88,0
TORK MOTORS PVT LTD,19,0,0
TOYOTA HIACE GL COMMUTER,0,0,3
TOYOTA KIRLOSKAR MOTOR PVT LTD,0,0,22953
TOYOTA MATERIAL HANDLING INDIA PVT LTD,0,0,29
TPS INFRASTRUCTURE LTD,0,0,1
TRACTOR VANDANA GREEN,0,0,18
TRATEC ENGINEERS PVT LTD,0,0,6
TRATICO ENGINEERING INDIA PVT LTD,0,0,5
TRIMURTI TRAILER,0,0,3
TRINITY ELECTRIC VEHICLES PVT LTD,0,15,0
TRISHIKA INDUSTRIES,0,58,0
TRIUMPH MOTORCYCLES (INDIA) PVT LTD,105,0,0
TRUZ INDUSTRIES,0,1,0
TSM ENGINEERING PVT LTD,0,44,0
TSR TRADE COM,0,2,0
TUFAN MOTORS PVT LTD,0,59,0
T U K INDUSTRIES,0,306,0
TULSI TRAILER,0,0,2
TUNWAL E MOTORS PVT LTD,1,0,0
TVS MOTOR COMPANY LTD,252376,1982,2
TWASHTRE AUTOMOTIVE PVT LTD,0,1,0
TWINKLE TRADCOM PVT LTD,0,57,0
TWO FRIENDS AUTO ELECTRIC PVT LTD,0,290,0
ULTRAVIOLETTE AUTOMOTIVE PVT LTD,50,0,0
UMA MOTORS,0,21,0
UNIQUE AUTO ELECTRIC,0,153,0
UNIQUE ENTERPRISES,0,361,0
UNIQUE INTERNATIONAL,0,1340,0
UNITED TRANSMOVERS PVT LTD,0,29,0
U.P. TELELINKS LIMITED,0,224,0
URWASHI ENTERPRISES,0,34,0
UTTAM CONSTRUCTION EQUIPMENTS,0,0,10
VAHAK FUTURE SOLUTIONS LLP,0,1,0
VANI ELECTRIC VEHICLES PVT LTD,0,806,0
VASHAN AGRICULTURE WORKS,0,0,1
VE COMMERCIAL VEHICLES LTD,0,0,6789
VE COMMERCIAL VEHICLES LTD (VOLVO BUSES DIVISION),0,0,37
VEECTERO E VEHICLES LLP,0,2,0
VEERBHADRA ENGINEERING WORKS,0,0,1
VENKATESHWARA ENGINEERING WORK,0,0,1
VENUS AUTO WHEELS PVT LTD,0,39,0
VENUS EQUIPMENT,0,0,13
VERT EQUIPMENT PVT LTD,0,0,3
VICTORY ELECTRIC INTERNATIONAL,0,195,0
VIDARBHA TRAILERS,0,0,2
VIJAYA ELECTRIC AUTO PVT LTD,0,10,0
VIJAYS ENERGY INDUSTRIES (INDIA) PVT LTD,0,480,0
VIJAYSHREE AUTOCOM LIMITED,0,30,0
VIJEX STEEL FABRICATION,0,3,0
VIKRANT ENGINEERING,0,0,11
VIKRANT ENGINEERS TRAILOR CUTTACK KHAPURIA,0,0,2
VIMAL UNIVERSAL TRADE PVT LTD,0,111,0
VINA ENGINEERING WORKS,0,0,1
VINCI INDUSTRIAL CORPORATION,0,10,0
VISHALA E-VEHICLES INDUSTRIES PRIVATE LIMITED,0,3,0
VISHAL AGRICULTURAL WORKS,0,0,1
VISHAVKARMA ENGINEERING WORKS,0,0,11
VISHWAKARMA AGRICULTURE UDHYOG,0,0,5
VISHWAKARMA GNG INDUSTRY,0,33,0
VISWAKARMA AGRO INDUSTRIES,0,0,1
"VISWANATH INDUSTRIES,BBSR",0,0,7
VITAN JAGADA AUTOMOBILE PVT LTD,0,2,0
VMT INDUSTRIES PVT LTD,0,0,18
VOLKSWAGEN INDIA PVT LTD,0,0,1
VOLVO AUTO INDIA PVT LTD,0,0,147
VOLVO CE INDIA PRIVATE LIMITED,0,0,32
"""VOLVO GROUP INDIA PVT LTD""",0,0,18
VRINDA ENTERPRISES,0,77,0
V.S.T. TILLERS TRACTORS LIMITED,0,0,205
VST TILLER TRACTOR LTD,0,0,1
VST ZETOR PVT LTD,0,0,1
WARDWIZARD INNOVATIONS & MOBILITY LIMITED,853,1,0
WARIVO MOTOR INDIA PVT LTD,1,0,0
WASAN E-MOBILITY SOLUTIONS PVT LTD,0,1,0
WASIM MEERA ENGG WORKS,0,0,1
WELKIN HEALTHCARE PVT LTD,0,3,0
WHITE CARBON MOTORS PVT LTD,1,0,0
WIRTGEN INDIA PVT LTD,0,0,38
WISENT INFRATECH LLP,0,0,5
WOX COOLERS PVT LTD,0,2,0
WUXI JIYAYI (IMPORTER: IZANAU ELECTRIC LLP),5,0,0
WUXI NOOMA (IMPORTER: SMARTNK  ELECTRIC VEHICLE),1,0,0
WUXI SAIGE ELECTRIC (IMPORTER: DELTA AUTOCORP LLP),12,0,0
WUXI SAIGE (IMPORTER: DM GREEN ENERGY),2,1,0
WUXI SAIGE (IMPORTER: NGAGE IMPEX),3,0,0
WUXI SAIGE (IMPORTER: WARIVO MOTOR),7,0,0
WUXI SAIGE (IMPORTER: ZELIO AUTO PVT.LTD.),4,0,0
WUXI SHENGBAO (IMPORTER:ELECTRIC ONE ENERGY),5,0,0
WUXI TENGHUI (IMPORTER: FEZORA INDIA),2,0,0
WUXI TENGHUI (IMPORTER: FLYCON MOTORS),15,0,0
WUXI TENGHUI (IMPORTER: FRANKLIN EV INDIA),2,0,0
WUXI TENGHUI (IMPORTER: HOP ELECTRIC MOBILITY),12,0,0
WUXI TENGHUI (IMPORTER: JOZHI SERVICES),8,0,0
WUXI TENGHUI (IMPORTER: SEEKA E MOTORS),21,0,0
WUXI TENGHUI INTERNATIONAL (IMPORTER: FEZORA),2,0,0
WUXI TOURWE (IMPORTER: GOREEN E-MOBILITY),12,0,0
"XUZHOU CONSTRUCTION MACHINERY GROUP CO. LTD, CHINA",0,0,20
XYZ1,0,0,4
XYZ2,0,0,1
YAARI AUTOMOBILES PVT LTD,0,15,0
YAGYAPRIYAA CONSTRUCTION EQUIPMENT INDIA PVT LTD,0,0,4
YANGGUANG LINGMU (IMPORTER: FLYCON MOTORS),7,0,0
YANGGUANG LINGMU (IMPORTER: REMARK ELECTRIC),2,0,0
YASH AGRO ENGINEERING WORKS,0,0,1
YC ELECTRIC VEHICLE,0,3856,0
YOUYAKU ELECTRIC (IMPORTER: HOUSTAN INNOVATION),10,0,0
YOUYAKU ELECTRIC (IMPORTER:IME VEHICLES PVT LTD),17,0,0
YOUYAKU ELECTRIC (IMPORTER:KRISHIKA EV INDIA),2,0,0
YOUYAKU ELECTRIC (IMPORTER:NEWTRON ELECTRIC),6,0,0
YOUYAKU ELECTRIC (IMPORTER:ONZO EV),2,0,0
YOUYAKU ELECTRIC (IMPORTER: SASDAL ENTERPRISES),3,0,0
YOUYAKU ELECTRIC (IMPORTER: SMOBILITY EV),8,0,0
YOUYAKU ELECTRIC (IMPORTER: TVISI ELECTRIC),4,0,0
ZAP (HK) (IMPORTER: IZANAU ELECTRIC),10,0,0
ZENIAK INNOVATION INDIA LTD,0,828,0
ZENMO PRIVATE LIMITED,0,90,0
ZENTHIUM EV PVT LTD,0,85,0
ZEOPLUS AXIS INDIA PVT. LTD.,0,676,0
ZERO 21 RENEWABLE ENERGY SOLUTIONS PVT LTD,0,4,0
ZHEJIANG CFMOTO (IMPORTER: ADISHWAR AUTO),4,0,0
ZHEJIANG CHANGLING (IMPORTER: ADISHWAR AUTO),16,0,0
ZHEJIANG LUYUAN (IMPORTER: DYNAM EV TECH),1,0,0
ZHEJIANG MORNI (IMPORTER: ADISHWAR AUTO),7,0,0
ZHEJIANG QIANJIANG (IMPORTER: ADISHWAR AUTO),18,0,0
ZHONGHUALONG (IMPORTER: POWORO PVT LTD),12,0,0
ZOHAN TRADERS AND BIG METRO,0,18,0
ZOOMLION INDIA PVT LTD,0,0,19
ZUBEDA TROLLY REPAIRING WORKS,0,0,4
