Maker,2W,3W,4W
NEW SUPER QUALITY TRAILOR,0,0,1
NGAGE WHEEL PVT LTD,0,1,0
NHD MOTORS,0,32,0
NINGBO LONGJIA (IMPORTER: ADISHWAR AUTO),17,0,0
NINGBO SANJIANG (IMPORTER: VABRO EVTECH),6,0,0
NIPUN SANYANTRA PVT LTD,0,13,0
NIRMAL UTILITY SERVICES PVT LTD,0,1,0
NISIKI TECHNOLOGIES PVT LTD,3,0,0
NISSAN MOTOR INDIA PVT LTD,0,0,2257
N K INDUSTRIES,0,0,9
NRJ ELECTRIC MOTOR VEHICLES PVT LTD,0,279,0
N.S. AGRO WORKS,0,0,2
NUMEROS MOTORS PVT LTD,24,0,0
OBEN ELECTRIC VEHICLES PVT LTD,30,0,0
ODYSSE ELECTRIC VEHICLES PVT LTD,127,0,0
OGATA MOTORS INDIA PVT LTD,0,5,0
OKAYA EV PVT LTD,373,0,0
OKINAWA AUTOTECH PVT LTD,593,0,0
OK PLAY INDIA LTD,0,7,0
OLA ELECTRIC TECHNOLOGIES PVT LTD,34164,0,0
OLECTRA GREENTECH LTD,0,0,66
OM BALAJEE AUTOMOBILE ( INDIA) PVT. LTD,0,148,0
OMEGA SALES & AGRO INDUSTRIES,0,23,0
OMEGA SEIKI PVT LTD,0,309,13
OM INDUSTRIES,0,68,0
OMJAY EV LIMITED,2,0,0
OM RAJ AUTOTECH LLP,0,76,0
OM SHREE SAI ENGINEERING,0,0,1
ORDINANCE FACTORY,0,0,1
OTHERS,25,0,707
OZOTEC AUTOMOBILE PRIVATE LIMITED,13,0,0
PACE AGRO PRIVATE LIMITED,0,1,0
PANESAR AGRO TECH,0,0,3
PANTHER ELECTRIC VEHICLES,0,2,0
PARAMOUNT AUTOMOTIVES,0,0,4
PARAS INDUSTRIES,0,235,0
PARDEEP AGRO INDUSTRIES,0,0,3
PARI E-VEHICLES,0,25,0
PARI METRO E RICKSHAW,0,51,0
PARVEEN AUTO,0,7,0
PATS MOTOR CORP,0,1,0
PAUL INDUSTRIES,0,0,1
PCA AUTOMOBILES INDIA PVT LTD,0,0,525
PIAGGIO VEHICLES PVT LTD,2904,5892,16
PICK ELECTRIC AUTO PVT LTD,0,3,0
PINNACLE MOBILITY SOLUTIONS PVT LTD,0,0,16
PLAUDIT TECHNO INDIA PVT LTD,0,64,0
POLARIS INDIA PVT LTD,1,0,12
POLYHOSE INDIA PRIVATE LIMITED - C E DIVISION,0,0,2
POOSHPAK AUTOMOBILES PVT LTD,0,32,0
PORFITEL TECHNOLOGY (IMPORTER: AERORIDE),3,0,0
PORSCHE AG GERMANY,0,0,89
POWERLAND AGRO TRACTOR VEHICLES PVT LTD,0,0,4
PRAAKARM AUTO & CONSTRUCTION EQUIPMENTS,0,1,0
PRABHA AUTOMOTIVE ENGINEERS PVT LTD,0,4,0
PRAGATI AGRICULTURE,0,0,1
PRAGATI ENGINEERING,0,0,1
PRAG MOTORS,0,11,0
PRAGYA AUTOMOBILE PVT LTD,0,7,0
PRAJJWAL MAHAJAN TRADERS,0,8,0
PRAKASH ENTERPRISES,0,6,0
PRAKASH TRAILER,0,0,4
PRATYAKSHA TRACTORS PVT LTD,0,0,1
PREET AGRO INDUSTRIES PVT LTD,0,0,67
PREET TRACTORS PVT LTD,0,0,142
PRIDE E-MOTORS,0,32,0
PRIYAM INDUSTRIES AND ENGINEERING PVT LTD,0,14,0
PROPEL INDUSTRIES PVT. LTD.,0,0,2
PUBANG ETRON ELECTRIC MOTOR PVT LTD,0,1,0
PUNJAB BODY BUILDERS,0,3,0
PUNJAB HI-TECH INDUSTRIES,0,0,2
PUR ENERGY PVT LTD,376,0,0
PUSHKAR INDUSTRIES,0,0,3
PYTHOX MOTORS PVT LTD,0,62,0
QIANJIANG-KEEWAY (IMPORTER: ADISHWAR AUTO),65,0,0
QOOKEE TECHNOLOGIES (IMPORTER:VIKEBIKE INDIA),3,0,0
QUALITY ENGINEERING WORK,0,0,1
QUANTUM ENERGY LTD.,426,0,0
R3 ENTERPRISES,0,27,0
RAFTAAR ELECTRIC GREEN VEHICLES PVT LTD,0,1,0
RAHUL AGRO EXPORTS PVT LTD,0,1,0
RAJ AUTOMOTIVE,0,4,0
RAM AGRO INDUSTRIES,0,0,5
RAMGARHIA ENGG WORKS,0,0,3
RAMJI AGRO INDUSTRIES,0,0,1
RAMON INDUSTRIES,0,4,0
RANA ENGINEER WORKS,0,60,0
RASANDIK ENGINEERING INDUSTRIES INDIA LTD,0,23,0
RAVI METAL WORKS,0,57,0
RAVINDRA AGRO WORKS,0,0,2
RAYON ENGINEERS,0,82,0
RCJ AUTO FORGE PVT LTD,0,70,0
RDS INDUSTRIES,0,102,0
REEP INDUSTRIES PVT LTD,0,6,0
REFLEX CONTROL SYSTEM PVT .LTD,0,6,0
REGENERATION E BIKES,1,0,0
RENAULT INDIA PVT LTD,0,0,4035
REPUBLIC MOTORS,0,12,0
REVOLT INTELLICORP PVT LTD,746,0,0
RGM BUSINESS PLUS PVT LTD,27,0,0
RIBAND ELECTRIC PVT LTD,0,29,0
RICHFORD ALLIANZ PVT LTD,0,14,0
RIVER MOBILITY PVT LTD,245,0,0
ROANSOME MOTORS,0,13,0
ROARLEO MOTOR PVT LTD,0,21,0
ROLLS-ROYCE MOTOR CARS(IMPORTER:SELECT CARS P LTD),0,0,1
ROLLS ROYCE MOTOR (IMPORTER: KUN MOTOR),0,0,2
ROOPRAI AGRO INDUSTRIES,0,0,1
ROWWET MOBILITY PVT LTD,81,0,0
ROYAL-ENFIELD (UNIT OF EICHER LTD),73533,0,3
ROYCE EV PVT LTD,0,38,0
RP MOTORS,0,7,0
RUPAL AGRO INDUSTRIES,0,0,1
RUTBA PRODUCT PVT LTD,0,55,0
SAERA ELECTRIC AUTO PVT LTD,0,1967,0
SAGAR AGRO STEEL INDUSTRIES,0,0,30
SAGAR INDUSTRIES,0,0,1
SAHNIANAND E VEHICLES PVT LTD,0,600,0
SAHU INDUSTRIES,0,0,7
SAI AGRO INDUSTRIES,0,0,1
SAI ENGINEERING AND WELDING WORKS,0,0,4
SAIFIAN SOLAR PVT LTD,0,3,0
"SAI KRUPA ENGG WORKS,BHMPUR",0,0,5
SAJEDA ENGINEERING BHAWANIPATNA,0,0,1
SAKSHAM TECH AUTOMOBILES,0,12,0
SAKSHAM TRADING COMPANY,0,12,0
"SAMAL FABRICATOR,BARCHANA",0,0,2
SAME DEUTZ - FAHR INDIA (P) LTD.,0,0,38
SAMRAT ELECTRIC VEHICLE,0,35,0
S AND J INDUSTRIES,0,5,0
SANSAR COMBINE,0,0,6
SANTOSH ENGG WORKS,0,0,10
SANY HEAVY INDUSTRY INDIA PVT LTD,0,0,39
"SARASWATI AGRO INDUSTRIES,CTC",0,0,4
SATHI MOTORS ELECTRIC VEHICLE PVT LTD,0,232,0
SATKARTAR AGRO WORKS,0,0,1
SATNAM ENGG WORKS,0,0,2
SATRAC ENGINEERING PVT LTD,0,0,2
SATYANARAYANA ENGG.WORKS,0,0,1
SAYA AGRO INDUSTRIES,0,0,2
S.B. RESHELLERS PVT LTD,0,0,3
S B TRADERS,0,10,0
SEAMLESS AUTOTECH PVT LTD,0,0,7
SEC-RJMT ENGINEERING PVT LTD,0,0,14
SEEKA E MOTORS PVT LTD,1,0,0
SEN AND PANDIT VOLTAGE CONTROL PVT LTD,0,3,0
SETH INDUSTRIAL CORPORATION,0,102,0
SF2 E VEHICLE PVT LTD,0,1,0
SHAILENDRA AUTOS PVT LTD,0,10,0
SHAKTI AUTO GREEN,0,69,0
SHAKTIMAN AGRO INDUSTRIES,0,0,3
SHAKTTI CONSTRUCTIONS EQUIPMENT PVT LTD,0,0,27
SHALYA AUTO SALES PVT LTD,0,54,0
SHAMMI ELECTRONICS,0,1,0
SHEMA E- VEHCILE & SOLAR PVT LTD,819,0,0
SHIGAN EVOLTZ LTD,0,11,0
SHINE METAL UDYOG PVT LTD (UNIT- II),0,10,0
SHINME ELECTRICAL VEHICLE PVT LTD,0,4,0
SHIVA ENTERPRISES,0,8,0
SHIVA GAYATRI ENGG WORKS,0,0,12
SHIV AGRO INDUSTRIES,0,0,28
SHIVASHAKTHI ENG WORKS,0,0,4
SHIVKRUPA TRAILOR,0,0,2
SHIV OM INDIA,0,24,0
SHIV SHAKTI ENTERPRISE,0,0,1
SHOBHA ENG WORKS,0,0,5
SHREE MARUTI NANDAN BUSINESSS (P) LTD,0,10,0
SHREE SAI AGRO ENGINEERING WORKS,0,0,3
SHREYA ENGINEERS,0,1,0
SHRI BARSANA E-VEHICLES PVT LTD,0,390,0
SHRI DATTA AGRO INDUSTRIES,0,0,11
SHRI DURGA EQUIPMENT,0,0,1
SHRI GANESH ENGINERRING WORKS,0,0,5
SHRI KRISHNA INDUSTRIES,0,0,3
SHRI LAXMI ENGINEERING WORKS,0,0,8
SHRI NAMO ELECTRIC AUTOMOTIVE,0,66,0
SHRI NANDI TRAILER WORKS,0,0,2
SHRINIWAS AGRO INDUSTRIES,0,0,2
SHRIRAJ ELECTRIC VEHICLES,0,163,0
SHRI RAM AGRO INDUSTRIES,0,0,1
SHRI RAM TRAILOR,0,0,1
SHRI SAI ENGG WORKS,0,0,16
SHRI SHANKAR ENG WORKS,0,0,12
SHRI SHIVAJI ENG WORKS,0,0,1
SHRI SHRINIVASA ENG WORKS,0,0,9
SHRI SWASTIK ENGG,0,0,3
SHRI TIRUMALA ENGINEERING WORKS,0,0,6
SHRI VADESHWAR TRAILORS,0,0,3
SHRI VENKATESHWARA ENGINEERING WORKS,0,0,4
SHRI VENKATESHWAR AGRO INDUSTRIES,0,0,4
SHRI VIJAY ENGINEERING WORKS,0,0,2
SHRI VINAYAK INDUSTRIES,0,0,6
SHRI VISHWAKARMA AUTOMOBILE,0,0,10
SHUBHAM MANUFACTURER,0,1,0
"SIDDHAKALA ENGINEERING AND WELDING WORKS
",0,0,4
SIDHI DURGA ENGINEERING,0,0,7
SIMPLEENERGY PVT LTD,50,0,0
SINGHAL ENTERPRISES,0,7,0
SINGH AUTOMOBILES,0,36,0
SIRF INDIA VEHICLES PVT LTD,0,11,0
SIX SENSES AUTOMOTIVE PVT LTD,0,4,0
SKODA AUTO AS,0,0,3
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,0,0,6730
SKS TRADE INDIA PVT LTD,0,726,0
SKYY RIDER ELECTRIC PRIVATE LIMITED,0,16,0
SMAP VEHICLES (IMPORTER: ELEGO MOTORS),1,0,0
SMART ELECTRO MOTORS,0,6,0
SML ISUZU LTD,0,0,1140
"S.N.ENGINEERING, CUTTACK",0,0,1
SN SOLAR ENERGY,0,27,0
SOKUDO ELECTRIC INDIA PVT LTD,22,0,0
SONI E VEHICLE PVT LTD,0,1,0
SPEED AUTO TECH,0,3,0
SPEEGO VEHICLES CO PVT LTD,0,222,0
"S P TRADING, KHURDA",0,0,7
S R AGRICULTURE EQUIPMENTS CO (P) LTD,0,0,2
SRD RENEWABLES,0,85,0
SRI SAI AGRICULTURAL EQUIPMENT,0,0,18
SRI SAI ENGINEERING WORKS AP235640703,0,0,1
SSB INDISTRIES,0,83,0
SSEV ENTERPRISES PRIVATE LIMITED,0,49,0
STANDARD CORPORATION INDIA LTD,0,0,6
STAR BULL E MOTORS,0,119,0
STAR IGLOBAL AUTOMOTIVE PVT LTD,0,46,0
STAR INDUSTRIES,0,1,0
SUBHADRA ENGINEERING NUAPADA,0,0,2
SUBRAMANYESWARA INDUSTRIES,0,0,1
SUDHA ENGINEERING WORKS,0,0,6
SUDHRAJ ELECTRIC MOBILITY PVT. LTD.,0,19,0
SUMFONL AUTO TRADERS PVT LTD,0,21,0
SUNANDA GREENTECH PVT LTD,0,9,0
SUNARIYA MOTORS PVT LTD,0,5,0
SUNIL AGRO ENGINEERING WORKS,0,0,2
SUN INDUSTRIES,0,26,0
SUNSET TRADE PVT LTD,0,12,0
SUNULTRA POWER SOLUTIONS PVT LTD,0,5,0
SUPERECO AUTOMOTIVE CO,6,1,0
SUPER METRO INDUSTRIES,0,75,0
SUPER POWER MOTORS,0,4,0
SUPER STANDARD AGRO COMBINE,0,0,1
SUPERTECH EV LIMITED,0,181,0
SUPREME SALES AGENCY,0,14,0
SUPREME SMART POWER PVT LTD,0,26,0
SURAJ ENGINEERING WORKS,0,0,5
SURINDERA AGRO INSDUSTRIES,0,0,15
SURYA INDUSTRIES,0,0,1
SUZUKI MOTORCYCLE INDIA PVT LTD,78436,0,1
SVS ENTERPRISES,0,5,0
SWAMI ENGINEERING WORKS,0,0,2
"SWAPNA FABRICATION WORKS,MALKANGIRI",0,0,1
SWASTIK ENGINEERING WORKS,0,0,1
SWITCH MOBILITY AUTOMOTIVE LTD,0,0,16
SYAN AGRO INDUSTRY,0,0,3
SYNDICATE AUTO COMPONENTS,0,2,0
TAFE LIMITED,0,0,5620
TAO POWER PRIVATE LIMITED,0,1,0
TARA MAA MACHINERY,0,6,0
TARLE CONSTRUCTION EQUIPMENTS PVT LTD,0,0,2
TATA ADVANCED SYSTEMS LTD,0,0,54
TATA HITACHI CONSTRUCTION MACHINERY COMP. PVT LTD,0,0,111
TATA INTERNATIONAL VEHICLE APPLICATIONS PVT LTD,0,0,6
TATA MOTORS LTD,0,1,33639
TATA MOTORS PASSENGER VEHICLES LTD,0,0,40550
TATA PASSENGER ELECTRIC MOBILITY LTD,0,0,5124
TAURUS ELECTRIC VEHICLES,0,23,0
TEREX INDIA PRIVATE LIMITED,0,0,6
TERRA MOTORS INDIA PVT LTD,0,535,0
THUKRAL ELECTRIC BIKES PVT LTD,0,649,0
TI CLEAN MOBILITY PVT LTD,0,194,0
TII INDIA PVT LTD,0,0,2
TIRTH AGRO TECHNOLOGY PVT LTD,0,0,44
TIRTH HYGIENE TECHNOLOGY PVT LTD,0,0,1
TIRUPATI AGRO INDUSTRIES,0,0,2
TOGOR ENGINEERING WORKS,0,0,3
TOP TEAM MACHINES PVT LTD,0,128,0
TORK MOTORS PVT LTD,79,0,0
TOYOTA HIACE GL COMMUTER,0,0,1
TOYOTA KIRLOSKAR MOTOR PVT LTD,0,0,20335
TOYOTA MATERIAL HANDLING INDIA PVT LTD,0,0,10
TPS INFRASTRUCTURE LTD,0,0,2
TRANSPORT ENGINEERING SOLUTIONS INDIA PVT LTD,0,0,4
TRATEC ENGINEERS PVT LTD,0,0,10
TRIMURTI AGRO INDUSTRIES,0,0,1
TRIMURTI TRAILER,0,0,6
TRINITY ELECTRIC VEHICLES PVT LTD,0,22,0
TRISHIKA INDUSTRIES,0,49,0
TRIUMPH MOTORCYCLES (INDIA) PVT LTD,85,0,0
TSM ENGINEERING PVT LTD,0,28,0
TUFAN MOTORS PVT LTD,0,59,0
T U K INDUSTRIES,0,223,0
TULSI TRAILER,0,0,2
TUNWAL E MOTORS PVT LTD,1,0,0
TVS MOTOR COMPANY LTD,282010,1588,3
TWASHTRE AUTOMOTIVE PVT LTD,0,1,0
TWINKLE TRADCOM PVT LTD,0,37,0
TWO FRIENDS AUTO ELECTRIC PVT LTD,0,210,0
TYST DRIVE INDIA PVT LTD,1,0,0
ULTRAVIOLETTE AUTOMOTIVE PVT LTD,8,0,0
UMA  AUTO INDUSTRIES PVT. LTD,0,4,0
UMA MOTORS,0,9,0
UNIPAVE ENGINEERING PRODUCTS,0,0,2
UNIQUE AUTO ELECTRIC,0,126,0
UNIQUE ENTERPRISES,0,235,0
UNIQUE INTERNATIONAL,0,956,0
UNITED TRANSMOVERS PVT LTD,0,10,0
U.P. TELELINKS LIMITED,0,210,0
URWASHI ENTERPRISES,0,26,0
USHASONS AUTO COMPONENTS,0,7,0
UTTAM CONSTRUCTION EQUIPMENTS,0,0,22
VAHAK FUTURE SOLUTIONS LLP,0,4,0
VANI ELECTRIC VEHICLES PVT LTD,0,517,0
VE COMMERCIAL VEHICLES LTD,0,0,6995
VE COMMERCIAL VEHICLES LTD (VOLVO BUSES DIVISION),0,0,33
VEECTERO E VEHICLES LLP,0,6,0
VEERBHADRA ENGINEERING WORKS,0,0,1
VENKATESHWARA ENGINEERING WORK,0,0,8
VENUS AUTO WHEELS PVT LTD,0,33,0
VENUS EQUIPMENT,0,0,13
VERT EQUIPMENT PVT LTD,0,0,4
VICTORY ELECTRIC INTERNATIONAL,0,144,0
VIDARBHA TRAILERS,0,0,4
VIJAYA ELECTRIC AUTO PVT LTD,0,12,0
VIJAYS ENERGY INDUSTRIES (INDIA) PVT LTD,0,336,0
VIJAYSHREE AUTOCOM LIMITED,0,14,0
VIJEX STEEL FABRICATION,0,3,0
VIKASH ENGINEERING WORKS,0,0,1
VIKRANT ENGINEERING,0,0,1
VIMAL UNIVERSAL TRADE PVT LTD,0,134,0
VINCI INDUSTRIAL CORPORATION,0,3,0
VISHALA E-VEHICLES INDUSTRIES PRIVATE LIMITED,0,6,0
VISHAL AGRICULTURAL WORKS,0,0,1
VISHAL ENTERPRISES,0,2,0
VISHAVKARMA ENGINEERING WORKS,0,0,17
VISHWAKARMA AGRICULTURE UDHYOG,0,0,7
VISHWAKARMA GNG INDUSTRY,0,8,0
"VISWANATH INDUSTRIES,BBSR",0,0,5
VMP CONCRETE EQUIPMENTS PVT LTD,0,0,2
VMT INDUSTRIES PVT LTD,0,0,22
VOLVO AUTO INDIA PVT LTD,0,0,148
VOLVO CE INDIA PRIVATE LIMITED,0,0,58
"""VOLVO GROUP INDIA PVT LTD""",0,0,122
VORC MOTORS PVT LTD,0,3,0
VRINDA ENTERPRISES,0,100,0
V.S.T. TILLERS TRACTORS LIMITED,0,0,163
VST TILLER TRACTOR LTD,0,0,1
V.V.A.AUTO INDUSTRIES PVT.LTD,0,1,0
WAKEN MULTITECH PVT LTD,0,0,1
WARDWIZARD INNOVATIONS & MOBILITY LIMITED,1211,7,0
WARIVO MOTOR INDIA PVT LTD,6,0,0
WASAN E-MOBILITY SOLUTIONS PVT LTD,0,6,0
WHITE CARBON MOTORS PVT LTD,8,0,0
WILLYS INDIA LTD,0,0,1
WIRTGEN INDIA PVT LTD,0,0,61
WISENT INFRATECH LLP,0,0,4
WUXI JIYAYI (IMPORTER: IZANAU ELECTRIC LLP),13,0,0
WUXI NOOMA (IMPORTER: SMARTNK  ELECTRIC VEHICLE),1,0,0
WUXI SAIGE ELECTRIC (IMPORTER: DELTA AUTOCORP LLP),13,0,0
WUXI SAIGE (IMPORTER: DM GREEN ENERGY),0,1,0
WUXI SAIGE (IMPORTER: E-VISHWA ELECTOBIKE),1,0,0
WUXI SAIGE (IMPORTER: NGAGE IMPEX),4,0,0
WUXI SAIGE (IMPORTER: ZELIO AUTO PVT.LTD.),2,0,0
WUXI SHENGBAO (IMPORTER:ELECTRIC ONE ENERGY),13,0,0
WUXI TENGHUI (IMPORTER: CAL-ON INDUSTRIES),0,0,1
WUXI TENGHUI (IMPORTER: FLYCON MOTORS),28,0,0
WUXI TENGHUI (IMPORTER: FRANKLIN EV INDIA),1,0,0
WUXI TENGHUI (IMPORTER: HOP ELECTRIC MOBILITY),39,0,0
WUXI TENGHUI (IMPORTER: JOZHI SERVICES),4,0,0
WUXI TENGHUI (IMPORTER: REMARK ELECTRIC),2,0,0
WUXI TENGHUI (IMPORTER: SEEKA E MOTORS),34,0,0
WUXI TENGHUI INTERNATIONAL (IMPORTER: FEZORA),3,0,0
WUXI TENGHUI INTERNATIONAL (IMPORTER: FRANKLIN EV),3,0,0
WUXI TOURWE (IMPORTER: GOREEN E-MOBILITY),15,0,0
"XUZHOU CONSTRUCTION MACHINERY GROUP CO. LTD, CHINA",0,0,12
XYZ1,0,0,13
XYZ2,0,0,1
YAARI AUTOMOBILES PVT LTD,0,4,0
YAGYAPRIYAA CONSTRUCTION EQUIPMENT INDIA PVT LTD,0,0,1
YANGGUANG LINGMU (IMPORTER: FLYCON MOTORS),17,0,0
YANGGUANG LINGMU (IMPORTER: REMARK ELECTRIC),1,0,0
YC ELECTRIC VEHICLE,0,2939,0
YOUYAKU ELECTRIC (IMPORTER: HOUSTAN INNOVATION),7,0,0
YOUYAKU ELECTRIC (IMPORTER:IME VEHICLES PVT LTD),15,0,0
YOUYAKU ELECTRIC (IMPORTER:KRISHIKA EV INDIA),1,0,0
YOUYAKU ELECTRIC (IMPORTER:NEWTRON ELECTRIC),11,0,0
YOUYAKU ELECTRIC (IMPORTER:ONZO EV),7,0,0
YOUYAKU ELECTRIC (IMPORTER: SASDAL ENTERPRISES),11,0,0
YOUYAKU ELECTRIC (IMPORTER: TVISI ELECTRIC),1,0,0
ZAP (HK) (IMPORTER: IZANAU ELECTRIC),5,0,0
ZAP (IMPORTER:ELLYSIUM AUTOMOTIVES PVT LTD),1,0,0
ZENIAK INNOVATION INDIA LTD,0,271,0
ZENMO PRIVATE LIMITED,0,63,0
ZENTHIUM EV PVT LTD,0,67,0
ZEOPLUS AXIS INDIA PVT. LTD.,0,418,0
ZERO 21 RENEWABLE ENERGY SOLUTIONS PVT LTD,0,2,0
ZESAR MOTORS PVT LTD,0,1,0
ZHEJIANG CFMOTO (IMPORTER: ADISHWAR AUTO),6,0,0
ZHEJIANG CHANGLING (IMPORTER: ADISHWAR AUTO),17,0,0
ZHEJIANG LUYUAN (IMPORTER: DYNAM EV TECH),2,0,0
ZHEJIANG MORNI (IMPORTER: ADISHWAR AUTO),2,0,0
ZHEJIANG QIANJIANG (IMPORTER: ADISHWAR AUTO),16,0,0
ZHONGHUALONG (IMPORTER: POWORO PVT LTD),11,0,0
ZOHAN TRADERS AND BIG METRO,0,11,0
ZOOMLION INDIA PVT LTD,0,0,14
ZUBEDA TROLLY REPAIRING WORKS,0,0,2
